locusId	sysName	scaffoldId	begin	end	strand	type	desc
BWI76_RS00005	BWI76_RS00005	NZ_CP020657	1	2415	-	1	DNA gyrase subunit B
BWI76_RS00010	BWI76_RS00010	NZ_CP020657	2444	3517	-	1	DNA replication and repair protein RecF
BWI76_RS00015	BWI76_RS00015	NZ_CP020657	3656	4756	-	1	DNA polymerase III subunit beta
BWI76_RS00020	BWI76_RS00020	NZ_CP020657	4761	6161	-	1	chromosomal replication initiation protein DnaA
BWI76_RS00025	BWI76_RS00025	NZ_CP020657	6483	6673	-	7	hypothetical protein
BWI76_RS00030	BWI76_RS00030	NZ_CP020657	6785	6925	+	1	50S ribosomal protein L34
BWI76_RS00035	BWI76_RS00035	NZ_CP020657	6941	7300	+	1	ribonuclease P protein component
BWI76_RS00040	BWI76_RS00040	NZ_CP020657	7264	7521	+	1	membrane protein insertion efficiency factor YidD
BWI76_RS00045	BWI76_RS00045	NZ_CP020657	7524	9170	+	1	membrane protein insertase YidC
BWI76_RS00050	BWI76_RS00050	NZ_CP020657	9264	10628	+	1	tRNA modification GTPase
BWI76_RS00055	BWI76_RS00055	NZ_CP020657	10762	11169	+	1	N-acetyltransferase
BWI76_RS00060	BWI76_RS00060	NZ_CP020657	11227	12123	-	1	N-acetylneuraminate lyase
BWI76_RS00065	BWI76_RS00065	NZ_CP020657	12271	13152	-	1	MurR/RpiR family transcriptional regulator
BWI76_RS00070	BWI76_RS00070	NZ_CP020657	13479	14969	+	1	MFS transporter
BWI76_RS00075	BWI76_RS00075	NZ_CP020657	15020	15709	+	1	N-acetylmannosamine-6-phosphate 2-epimerase
BWI76_RS00080	BWI76_RS00080	NZ_CP020657	15706	16581	+	1	N-acetylmannosamine kinase
BWI76_RS00085	BWI76_RS00085	NZ_CP020657	16578	17042	+	1	hypothetical protein
BWI76_RS00090	BWI76_RS00090	NZ_CP020657	17212	18393	+	1	multidrug transporter subunit MdtL
BWI76_RS00095	BWI76_RS00095	NZ_CP020657	18362	19321	+	1	DNA-binding transcriptional regulator
BWI76_RS00100	BWI76_RS00100	NZ_CP020657	19469	20206	+	1	hypothetical protein
BWI76_RS00105	BWI76_RS00105	NZ_CP020657	20244	20810	+	1	NAD(P)H-dependent oxidoreductase
BWI76_RS00110	BWI76_RS00110	NZ_CP020657	20859	22199	-	1	adenine permease PurP
BWI76_RS00115	BWI76_RS00115	NZ_CP020657	22364	23029	+	1	6-phosphogluconate phosphatase
BWI76_RS00120	BWI76_RS00120	NZ_CP020657	23071	23808	-	1	glucosamine-6-phosphate deaminase
BWI76_RS00125	BWI76_RS00125	NZ_CP020657	23863	25029	-	1	putative xylanase
BWI76_RS00130	BWI76_RS00130	NZ_CP020657	25071	26717	-	1	LamB type porin
BWI76_RS00135	BWI76_RS00135	NZ_CP020657	26710	26898	-	1	hypothetical protein
BWI76_RS00140	BWI76_RS00140	NZ_CP020657	27190	27915	-	1	phosphate transport system regulator PhoU
BWI76_RS00145	BWI76_RS00145	NZ_CP020657	27965	28738	-	1	phosphate ABC transporter ATP-binding protein
BWI76_RS00150	BWI76_RS00150	NZ_CP020657	28786	29676	-	1	phosphate transporter permease subunit PtsA
BWI76_RS00155	BWI76_RS00155	NZ_CP020657	29676	30635	-	1	phosphate transporter permease subunit PstC
BWI76_RS00160	BWI76_RS00160	NZ_CP020657	30771	31811	-	1	phosphate ABC transporter substrate-binding protein
BWI76_RS00165	BWI76_RS00165	NZ_CP020657	32128	33957	-	1	glutamine--fructose-6-phosphate aminotransferase
BWI76_RS00170	BWI76_RS00170	NZ_CP020657	34140	35510	-	1	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
BWI76_RS00175	BWI76_RS00175	NZ_CP020657	35856	38027	+	1	pectate disaccharide-lyase
BWI76_RS00180	BWI76_RS00180	NZ_CP020657	38445	38864	-	1	F0F1 ATP synthase subunit epsilon
BWI76_RS00185	BWI76_RS00185	NZ_CP020657	38885	40267	-	1	ATP synthase subunit beta
BWI76_RS00190	BWI76_RS00190	NZ_CP020657	40294	41157	-	1	F0F1 ATP synthase subunit gamma
