locusId	sysName	scaffoldId	begin	end	strand	type	desc
ABID97_RS00005	ABID97_RS00005	NZ_JBEPOH010000001	210	2114	+	1	ATP-binding cassette domain-containing protein
ABID97_RS00010	ABID97_RS00010	NZ_JBEPOH010000001	2208	3953	+	1	phospholipase D family protein
ABID97_RS00015	ABID97_RS00015	NZ_JBEPOH010000001	4003	4911	-	1	copper chaperone PCu(A)C
ABID97_RS00020	ABID97_RS00020	NZ_JBEPOH010000001	4954	7245	-	1	TonB-dependent receptor
ABID97_RS00025	ABID97_RS00025	NZ_JBEPOH010000001	7361	7732	-	1	DUF2946 family protein
ABID97_RS00030	ABID97_RS00030	NZ_JBEPOH010000001	7744	8940	-	1	TraB/GumN family protein
ABID97_RS00035	ABID97_RS00035	NZ_JBEPOH010000001	9005	9418	+	1	VOC family protein
ABID97_RS00040	ABID97_RS00040	NZ_JBEPOH010000001	9415	10593	+	1	hypothetical protein
ABID97_RS00045	ABID97_RS00045	NZ_JBEPOH010000001	10616	11590	-	1	tripartite tricarboxylate transporter substrate binding protein
ABID97_RS00050	ABID97_RS00050	NZ_JBEPOH010000001	11614	11826	-	1	hypothetical protein
ABID97_RS00055	ABID97_RS00055	NZ_JBEPOH010000001	11823	13613	-	1	FAD-dependent monooxygenase
ABID97_RS00060	ABID97_RS00060	NZ_JBEPOH010000001	13722	14483	+	1	LuxR C-terminal-related transcriptional regulator
ABID97_RS00065	ABID97_RS00065	NZ_JBEPOH010000001	14497	15261	-	1	M48 family metalloprotease
ABID97_RS00070	ABID97_RS00070	NZ_JBEPOH010000001	15400	16473	-	1	fumarylacetoacetate hydrolase family protein
ABID97_RS00075	ABID97_RS00075	NZ_JBEPOH010000001	16608	17813	+	1	DUF3108 domain-containing protein
ABID97_RS00080	ABID97_RS00080	NZ_JBEPOH010000001	17902	18213	+	1	DUF3567 domain-containing protein
ABID97_RS00085	ABID97_RS00085	NZ_JBEPOH010000001	18281	19342	-	1	AbrB family transcriptional regulator
ABID97_RS00090	ABID97_RS00090	NZ_JBEPOH010000001	19403	20248	+	1	ChaN family lipoprotein
ABID97_RS00095	ABID97_RS00095	NZ_JBEPOH010000001	20265	21599	-	1	aminotransferase class III-fold pyridoxal phosphate-dependent enzyme
ABID97_RS00100	ABID97_RS00100	NZ_JBEPOH010000001	21668	22525	+	1	formyltetrahydrofolate deformylase
ABID97_RS00105	ABID97_RS00105	NZ_JBEPOH010000001	22544	22921	-	1	YXWGXW repeat-containing protein
ABID97_RS00110	ABID97_RS00110	NZ_JBEPOH010000001	23041	24363	-	1	SGNH/GDSL hydrolase family protein
ABID97_RS00115	ABID97_RS00115	NZ_JBEPOH010000001	24429	27734	-	1	carboxyl transferase domain-containing protein
ABID97_RS00120	ABID97_RS00120	NZ_JBEPOH010000001	27746	29359	-	1	AMP-binding protein
ABID97_RS00125	ABID97_RS00125	NZ_JBEPOH010000001	29446	30132	+	1	TetR/AcrR family transcriptional regulator
ABID97_RS00130	ABID97_RS00130	NZ_JBEPOH010000001	30195	31460	+	1	branched-chain amino acid ABC transporter substrate-binding protein
ABID97_RS00135	ABID97_RS00135	NZ_JBEPOH010000001	31581	34805	+	1	cytochrome P450
ABID97_RS00140	ABID97_RS00140	NZ_JBEPOH010000001	34825	35598	-	1	alpha/beta hydrolase
ABID97_RS00145	ABID97_RS00145	NZ_JBEPOH010000001	35685	36320	-	1	TetR/AcrR family transcriptional regulator
ABID97_RS00150	ABID97_RS00150	NZ_JBEPOH010000001	36362	36883	-	1	phasin family protein
ABID97_RS00155	ABID97_RS00155	NZ_JBEPOH010000001	36901	37452	-	1	hypothetical protein
ABID97_RS00160	ABID97_RS00160	NZ_JBEPOH010000001	37586	39280	-	1	wax ester/triacylglycerol synthase family O-acyltransferase
ABID97_RS00165	ABID97_RS00165	NZ_JBEPOH010000001	39455	41512	+	1	prolyl oligopeptidase family serine peptidase
ABID97_RS00170	ABID97_RS00170	NZ_JBEPOH010000001	41509	42432	+	1	arginase
ABID97_RS00175	ABID97_RS00175	NZ_JBEPOH010000001	42429	42971	-	1	DUF805 domain-containing protein
ABID97_RS00180	ABID97_RS00180	NZ_JBEPOH010000001	42990	43544	-	1	DUF805 domain-containing protein
ABID97_RS00185	ABID97_RS00185	NZ_JBEPOH010000001	43592	44953	-	1	DUF58 domain-containing protein
ABID97_RS00190	ABID97_RS00190	NZ_JBEPOH010000001	44979	45974	-	1	MoxR family ATPase
ABID97_RS00195	ABID97_RS00195	NZ_JBEPOH010000001	45988	47241	-	1	DUF4350 domain-containing protein
ABID97_RS00200	ABID97_RS00200	NZ_JBEPOH010000001	47238	48020	-	1	DUF4129 domain-containing protein
ABID97_RS00205	ABID97_RS00205	NZ_JBEPOH010000001	48007	48738	-	1	hypothetical protein
ABID97_RS00210	ABID97_RS00210	NZ_JBEPOH010000001	48728	49720	-	1	stage II sporulation protein M
ABID97_RS00215	ABID97_RS00215	NZ_JBEPOH010000001	49717	50439	-	1	RDD family protein
ABID97_RS00220	ABID97_RS00220	NZ_JBEPOH010000001	50461	50976	-	1	RDD family protein
ABID97_RS00225	ABID97_RS00225	NZ_JBEPOH010000001	51109	51837	-	1	DUF2242 domain-containing protein
ABID97_RS00230	ABID97_RS00230	NZ_JBEPOH010000001	51926	52579	-	1	nucleoside/nucleotide kinase family protein
ABID97_RS00235	ABID97_RS00235	NZ_JBEPOH010000001	52613	53887	-	1	Glu/Leu/Phe/Val dehydrogenase
ABID97_RS00240	ABID97_RS00240	NZ_JBEPOH010000001	54026	56998	-	1	L-glutamate gamma-semialdehyde dehydrogenase
ABID97_RS00245	ABID97_RS00245	NZ_JBEPOH010000001	57087	57560	+	1	Lrp/AsnC ligand binding domain-containing protein
ABID97_RS00250	ABID97_RS00250	NZ_JBEPOH010000001	57557	58243	-	1	YggS family pyridoxal phosphate-dependent enzyme
ABID97_RS00255	ABID97_RS00255	NZ_JBEPOH010000001	58295	59338	+	1	type IV pilus twitching motility protein PilT
ABID97_RS00260	ABID97_RS00260	NZ_JBEPOH010000001	59366	60502	+	1	PilT/PilU family type 4a pilus ATPase
ABID97_RS00265	ABID97_RS00265	NZ_JBEPOH010000001	60544	61452	+	1	NAD(P)-dependent oxidoreductase
ABID97_RS00270	ABID97_RS00270	NZ_JBEPOH010000001	61501	62259	-	1	BON domain-containing protein
ABID97_RS00275	ABID97_RS00275	NZ_JBEPOH010000001	62256	62900	-	1	SIS domain-containing protein
ABID97_RS00280	ABID97_RS00280	NZ_JBEPOH010000001	62966	63343	-	1	YraN family protein
ABID97_RS00285	ABID97_RS00285	NZ_JBEPOH010000001	63389	64342	+	1	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
ABID97_RS00290	ABID97_RS00290	NZ_JBEPOH010000001	64345	65085	-	1	glutathione S-transferase
ABID97_RS00295	ABID97_RS00295	NZ_JBEPOH010000001	65181	65549	-	1	hypothetical protein
ABID97_RS00300	ABID97_RS00300	NZ_JBEPOH010000001	65836	66078	+	1	helix-turn-helix transcriptional regulator
ABID97_RS00305	ABID97_RS00305	NZ_JBEPOH010000001	66303	70127	-	1	RNA-directed DNA polymerase
ABID97_RS00310	ABID97_RS00310	NZ_JBEPOH010000001	70428	70502	-	5	tRNA-Arg
ABID97_RS00315	ABID97_RS00315	NZ_JBEPOH010000001	70546	71220	-	1	TetR family transcriptional regulator
ABID97_RS00320	ABID97_RS00320	NZ_JBEPOH010000001	71397	72686	+	1	efflux RND transporter periplasmic adaptor subunit
ABID97_RS00325	ABID97_RS00325	NZ_JBEPOH010000001	72703	75864	+	1	efflux RND transporter permease subunit
ABID97_RS00330	ABID97_RS00330	NZ_JBEPOH010000001	75861	77285	+	1	efflux transporter outer membrane subunit
ABID97_RS00335	ABID97_RS00335	NZ_JBEPOH010000001	77401	78027	+	1	c-type cytochrome
ABID97_RS00340	ABID97_RS00340	NZ_JBEPOH010000001	78098	78646	-	1	DUF2946 family protein
ABID97_RS00345	ABID97_RS00345	NZ_JBEPOH010000001	78652	79662	-	1	alpha/beta fold hydrolase
ABID97_RS00350	ABID97_RS00350	NZ_JBEPOH010000001	79684	80136	-	1	nuclear transport factor 2 family protein
ABID97_RS00355	ABID97_RS00355	NZ_JBEPOH010000001	80183	80959	-	1	hypothetical protein
ABID97_RS00360	ABID97_RS00360	NZ_JBEPOH010000001	81006	81608	+	1	LemA family protein
ABID97_RS00365	ABID97_RS00365	NZ_JBEPOH010000001	81621	82550	+	1	TPM domain-containing protein
ABID97_RS00370	ABID97_RS00370	NZ_JBEPOH010000001	82553	83071	+	1	TPM domain-containing protein
ABID97_RS00375	ABID97_RS00375	NZ_JBEPOH010000001	83109	83795	-	1	ligase-associated DNA damage response endonuclease PdeM
ABID97_RS00380	ABID97_RS00380	NZ_JBEPOH010000001	83873	84322	+	1	thioredoxin TrxC
ABID97_RS00385	ABID97_RS00385	NZ_JBEPOH010000001	84333	86939	-	1	ligase-associated DNA damage response DEXH box helicase
ABID97_RS00390	ABID97_RS00390	NZ_JBEPOH010000001	87239	88894	-	1	ATP-dependent DNA ligase
ABID97_RS00395	ABID97_RS00395	NZ_JBEPOH010000001	88891	89943	-	1	ligase-associated DNA damage response exonuclease
ABID97_RS00400	ABID97_RS00400	NZ_JBEPOH010000001	90012	90539	-	1	DUF3617 family protein
ABID97_RS00405	ABID97_RS00405	NZ_JBEPOH010000001	90553	92637	-	1	NAD(+) synthase
ABID97_RS00410	ABID97_RS00410	NZ_JBEPOH010000001	92734	93153	-	1	hypothetical protein
ABID97_RS00415	ABID97_RS00415	NZ_JBEPOH010000001	93150	93743	-	1	hypothetical protein
ABID97_RS00420	ABID97_RS00420	NZ_JBEPOH010000001	93924	95087	-	1	Gfo/Idh/MocA family oxidoreductase
ABID97_RS00425	ABID97_RS00425	NZ_JBEPOH010000001	95160	96122	-	1	substrate-binding domain-containing protein
ABID97_RS00430	ABID97_RS00430	NZ_JBEPOH010000001	96167	97192	-	1	ABC transporter permease
ABID97_RS00435	ABID97_RS00435	NZ_JBEPOH010000001	97155	98693	-	1	sugar ABC transporter ATP-binding protein
ABID97_RS00440	ABID97_RS00440	NZ_JBEPOH010000001	98690	99859	-	1	ROK family protein
ABID97_RS00445	ABID97_RS00445	NZ_JBEPOH010000001	100100	100519	-	1	F0F1 ATP synthase subunit epsilon
ABID97_RS00450	ABID97_RS00450	NZ_JBEPOH010000001	100649	102064	-	1	F0F1 ATP synthase subunit beta
ABID97_RS00455	ABID97_RS00455	NZ_JBEPOH010000001	102113	102988	-	1	F0F1 ATP synthase subunit gamma
ABID97_RS00460	ABID97_RS00460	NZ_JBEPOH010000001	103022	104635	-	1	F0F1 ATP synthase subunit alpha
ABID97_RS00465	ABID97_RS00465	NZ_JBEPOH010000001	104684	105214	-	1	F0F1 ATP synthase subunit delta
ABID97_RS00470	ABID97_RS00470	NZ_JBEPOH010000001	105223	105693	-	1	F0F1 ATP synthase subunit B
ABID97_RS00475	ABID97_RS00475	NZ_JBEPOH010000001	105771	106038	-	7	F0F1 ATP synthase subunit C
ABID97_RS00480	ABID97_RS00480	NZ_JBEPOH010000001	106096	106965	-	1	F0F1 ATP synthase subunit A
ABID97_RS00485	ABID97_RS00485	NZ_JBEPOH010000001	106970	107455	-	1	ATP synthase subunit I
ABID97_RS00490	ABID97_RS00490	NZ_JBEPOH010000001	107613	108506	+	1	D-amino acid aminotransferase
ABID97_RS00495	ABID97_RS00495	NZ_JBEPOH010000001	108503	108811	+	1	DUF493 family protein
ABID97_RS00500	ABID97_RS00500	NZ_JBEPOH010000001	108855	109523	+	1	lipoyl(octanoyl) transferase LipB
ABID97_RS00505	ABID97_RS00505	NZ_JBEPOH010000001	109530	110510	+	1	lipoyl synthase
ABID97_RS00510	ABID97_RS00510	NZ_JBEPOH010000001	110639	112171	+	1	class I adenylate-forming enzyme family protein
ABID97_RS00515	ABID97_RS00515	NZ_JBEPOH010000001	112152	113282	+	1	SLC13 family permease
ABID97_RS00520	ABID97_RS00520	NZ_JBEPOH010000001	113279	114031	+	1	AraC family transcriptional regulator
ABID97_RS00525	ABID97_RS00525	NZ_JBEPOH010000001	114042	114887	+	1	DMT family transporter
ABID97_RS00530	ABID97_RS00530	NZ_JBEPOH010000001	114965	115288	+	1	hypothetical protein
ABID97_RS00535	ABID97_RS00535	NZ_JBEPOH010000001	115296	116339	-	1	NADP-dependent oxidoreductase
ABID97_RS00540	ABID97_RS00540	NZ_JBEPOH010000001	116446	117840	-	1	HAMP domain-containing sensor histidine kinase
ABID97_RS00545	ABID97_RS00545	NZ_JBEPOH010000001	117837	118538	-	1	response regulator transcription factor
ABID97_RS00550	ABID97_RS00550	NZ_JBEPOH010000001	118648	119028	-	1	DUF4260 domain-containing protein
ABID97_RS00555	ABID97_RS00555	NZ_JBEPOH010000001	119141	119608	-	1	Spy/CpxP family protein refolding chaperone
ABID97_RS00560	ABID97_RS00560	NZ_JBEPOH010000001	119652	120023	-	1	DUF4148 domain-containing protein
ABID97_RS00565	ABID97_RS00565	NZ_JBEPOH010000001	120164	121957	-	1	phosphoenolpyruvate--protein phosphotransferase
ABID97_RS00570	ABID97_RS00570	NZ_JBEPOH010000001	121954	122223	-	1	HPr family phosphocarrier protein
ABID97_RS00575	ABID97_RS00575	NZ_JBEPOH010000001	122192	122647	-	1	PTS fructose transporter subunit IIA
ABID97_RS00580	ABID97_RS00580	NZ_JBEPOH010000001	122770	123282	-	1	hypothetical protein
ABID97_RS00585	ABID97_RS00585	NZ_JBEPOH010000001	123392	123889	+	1	TlpA disulfide reductase family protein
ABID97_RS00590	ABID97_RS00590	NZ_JBEPOH010000001	123987	124433	-	1	cytochrome c
ABID97_RS00595	ABID97_RS00595	NZ_JBEPOH010000001	124592	125305	+	1	cytochrome b/b6 domain-containing protein
ABID97_RS00600	ABID97_RS00600	NZ_JBEPOH010000001	125302	125889	+	1	GNAT family N-acetyltransferase
ABID97_RS00605	ABID97_RS00605	NZ_JBEPOH010000001	125897	126403	-	1	peroxiredoxin
ABID97_RS00610	ABID97_RS00610	NZ_JBEPOH010000001	126498	126767	-	1	30S ribosomal protein S17
ABID97_RS00615	ABID97_RS00615	NZ_JBEPOH010000001	126777	126986	-	1	50S ribosomal protein L29
ABID97_RS00620	ABID97_RS00620	NZ_JBEPOH010000001	127042	127458	-	1	50S ribosomal protein L16
ABID97_RS00625	ABID97_RS00625	NZ_JBEPOH010000001	127487	128413	-	1	30S ribosomal protein S3
ABID97_RS00630	ABID97_RS00630	NZ_JBEPOH010000001	128431	128763	-	1	50S ribosomal protein L22
ABID97_RS00635	ABID97_RS00635	NZ_JBEPOH010000001	128773	129051	-	1	30S ribosomal protein S19
ABID97_RS00640	ABID97_RS00640	NZ_JBEPOH010000001	129062	129886	-	1	50S ribosomal protein L2
