locusId	sysName	scaffoldId	begin	end	strand	type	desc
TX73_000005	TX73_000005	CP116810	679	2097	+	1	chromosomal replication initiator protein DnaA
TX73_000010	TX73_000010	CP116810	2332	3450	+	1	DNA polymerase III subunit beta
TX73_000015	TX73_000015	CP116810	3694	4833	+	1	DNA replication/repair protein RecF
TX73_000020	TX73_000020	CP116810	5050	7491	+	1	DNA topoisomerase (ATP-hydrolyzing) subunit B
TX73_000025	TX73_000025	CP116810	7673	8791	-	1	4-hydroxyphenylpyruvate dioxygenase
TX73_000030	TX73_000030	CP116810	8917	9396	+	1	Lrp/AsnC family transcriptional regulator
TX73_000035	TX73_000035	CP116810	9442	10890	-	1	HWE histidine kinase domain-containing protein
TX73_000040	TX73_000040	CP116810	10890	11174	-	1	circadian clock KaiB family protein
TX73_000045	TX73_000045	CP116810	11184	12875	-	1	circadian clock protein KaiC
TX73_000050	TX73_000050	CP116810	13269	13778	-	1	Lrp/AsnC family transcriptional regulator
TX73_000055	TX73_000055	CP116810	13918	14127	-	1	hypothetical protein
TX73_000060	TX73_000060	CP116810	14266	14514	-	1	hypothetical protein
TX73_000065	TX73_000065	CP116810	14516	14701	-	1	cbb3-type cytochrome oxidase assembly protein CcoS
TX73_000070	TX73_000070	CP116810	14692	16890	-	1	cation-translocating P-type ATPase
TX73_000075	TX73_000075	CP116810	16925	17425	-	1	FixH family protein
TX73_000080	TX73_000080	CP116810	17445	18902	-	1	cytochrome c oxidase accessory protein CcoG
TX73_000085	TX73_000085	CP116810	19019	19900	-	1	cytochrome-c oxidase, cbb3-type subunit III
TX73_000090	TX73_000090	CP116810	19908	20072	-	1	cbb3-type cytochrome c oxidase subunit 3
TX73_000095	TX73_000095	CP116810	20082	20816	-	1	cytochrome-c oxidase, cbb3-type subunit II
TX73_000100	TX73_000100	CP116810	20829	22475	-	1	cytochrome-c oxidase, cbb3-type subunit I
TX73_000105	TX73_000105	CP116810	22786	23706	-	1	2-dehydropantoate 2-reductase
TX73_000110	TX73_000110	CP116810	23779	24516	-	1	SDR family oxidoreductase
TX73_000115	TX73_000115	CP116810	24637	25239	-	1	2-hydroxychromene-2-carboxylate isomerase
TX73_000120	TX73_000120	CP116810	25455	26123	+	1	glutathione S-transferase
TX73_000125	TX73_000125	CP116810	26235	27110	-	1	NAD(P)-dependent oxidoreductase
TX73_000130	TX73_000130	CP116810	27385	29118	-	1	gamma-glutamyltransferase
TX73_000135	TX73_000135	CP116810	29224	30621	+	1	MFS transporter
TX73_000140	TX73_000140	CP116810	30837	31931	+	1	3-deoxy-7-phosphoheptulonate synthase
TX73_000145	TX73_000145	CP116810	31989	33581	-	1	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
TX73_000150	TX73_000150	CP116810	33767	35482	-	1	heparinase II/III family protein
TX73_000155	TX73_000155	CP116810	35820	37172	-	1	transcription antitermination factor NusB
TX73_000160	TX73_000160	CP116810	37325	37543	+	1	DUF1674 domain-containing protein
TX73_000165	TX73_000165	CP116810	37629	38204	+	1	thermonuclease family protein
TX73_000170	TX73_000170	CP116810	38208	39092	-	1	YiiX/YebB-like N1pC/P60 family cysteine hydrolase
TX73_000175	TX73_000175	CP116810	39440	40897	+	1	NAD(P)/FAD-dependent oxidoreductase
TX73_000180	TX73_000180	CP116810	40904	43315	-	1	phenylalanine--tRNA ligase subunit beta
TX73_000185	TX73_000185	CP116810	43460	43939	-	1	endonuclease domain-containing protein
TX73_000190	TX73_000190	CP116810	44200	45282	-	1	phenylalanine--tRNA ligase subunit alpha
TX73_000195	TX73_000195	CP116810	45426	45785	-	1	50S ribosomal protein L20
TX73_000200	TX73_000200	CP116810	45869	46069	-	1	50S ribosomal protein L35
TX73_000205	TX73_000205	CP116810	46403	46942	-	1	translation initiation factor IF-3
TX73_000210	TX73_000210	CP116810	47263	48048	+	1	alpha/beta hydrolase
TX73_000215	TX73_000215	CP116810	48211	49419	-	1	tRNA epoxyqueuosine(34) reductase QueG
TX73_000220	TX73_000220	CP116810	49368	50060	-	1	glutathione S-transferase family protein
TX73_000225	TX73_000225	CP116810	50260	51066	+	1	undecaprenyl-diphosphate phosphatase
TX73_000230	TX73_000230	CP116810	51116	52081	-	1	complex I NDUFA9 subunit family protein
TX73_000235	TX73_000235	CP116810	52242	52326	+	5	tRNA-Leu
TX73_000240	TX73_000240	CP116810	52495	53109	+	1	ribonuclease D
TX73_000245	TX73_000245	CP116810	53339	54079	+	1	LPS export ABC transporter periplasmic protein LptC
TX73_000250	TX73_000250	CP116810	54088	54753	+	1	LptA/OstA family protein
TX73_000255	TX73_000255	CP116810	54870	55835	+	1	LPS export ABC transporter ATP-binding protein
TX73_000260	TX73_000260	CP116810	56042	57688	+	1	RNA polymerase factor sigma-54
TX73_000265	TX73_000265	CP116810	57746	58351	+	1	ribosome-associated translation inhibitor RaiA
TX73_000270	TX73_000270	CP116810	58627	59088	+	1	PTS IIA-like nitrogen regulatory protein PtsN
TX73_000275	TX73_000275	CP116810	59691	59957	-	1	DUF1150 domain-containing protein
TX73_000280	TX73_000280	CP116810	60008	60433	-	1	Hsp20 family protein
