locusId	sysName	scaffoldId	begin	end	strand	type	desc
BPHYT_RS19865	BPHYT_RS19865	NC_010676	270	479	-	1	hypothetical protein
BPHYT_RS19870	BPHYT_RS19870	NC_010676	663	947	-	1	hypothetical protein
BPHYT_RS19875	BPHYT_RS19875	NC_010676	1036	1314	-	1	hypothetical protein
BPHYT_RS19880	BPHYT_RS19880	NC_010676	1730	3865	+	1	protein kinase
BPHYT_RS19885	BPHYT_RS19885	NC_010676	3938	5911	-	1	hypothetical protein
BPHYT_RS19890	BPHYT_RS19890	NC_010676	6280	6783	+	1	hypothetical protein
BPHYT_RS19895	BPHYT_RS19895	NC_010676	6831	7265	+	1	rod shape-determining protein RodA
BPHYT_RS19900	BPHYT_RS19900	NC_010676	7569	7850	+	1	hypothetical protein
BPHYT_RS19905	BPHYT_RS19905	NC_010676	8130	9530	+	1	membrane protein
BPHYT_RS19910	BPHYT_RS19910	NC_010676	9760	12342	+	1	hypothetical protein
BPHYT_RS19915	BPHYT_RS19915	NC_010676	12320	13693	+	1	hemolysin D
BPHYT_RS19920	BPHYT_RS19920	NC_010676	13731	14483	+	1	peptidyl-prolyl cis-trans isomerase
BPHYT_RS19925	BPHYT_RS19925	NC_010676	14550	17606	+	1	peptidase C39
BPHYT_RS19930	BPHYT_RS19930	NC_010676	17606	18961	+	1	transcriptional regulator
BPHYT_RS19935	BPHYT_RS19935	NC_010676	18986	19756	-	1	protein serine/threonine phosphatase
BPHYT_RS19940	BPHYT_RS19940	NC_010676	19762	20049	-	1	hypothetical protein
BPHYT_RS19945	BPHYT_RS19945	NC_010676	20520	21017	+	1	hypothetical protein
BPHYT_RS19950	BPHYT_RS19950	NC_010676	21085	21342	+	1	hypothetical protein
BPHYT_RS19955	BPHYT_RS19955	NC_010676	21339	22217	-	1	LysR family transcriptional regulator
BPHYT_RS19960	BPHYT_RS19960	NC_010676	22318	23265	+	1	class A beta-lactamase
BPHYT_RS19970	BPHYT_RS19970	NC_010676	23615	24631	-	1	tellurite resistance protein TehA
BPHYT_RS19975	BPHYT_RS19975	NC_010676	24912	25676	+	1	IclR family transcriptional regulator
BPHYT_RS19980	BPHYT_RS19980	NC_010676	25706	26530	-	1	citrate synthase
BPHYT_RS19985	BPHYT_RS19985	NC_010676	26533	27732	-	1	CoA-transferase
BPHYT_RS19990	BPHYT_RS19990	NC_010676	27774	29207	-	1	MFS transporter
BPHYT_RS19995	BPHYT_RS19995	NC_010676	29413	29763	-	1	response regulator receiver
BPHYT_RS20000	BPHYT_RS20000	NC_010676	29770	31245	-	1	serine/threonine protein kinase
BPHYT_RS20005	BPHYT_RS20005	NC_010676	31599	33332	-	1	chlorogenate esterase
BPHYT_RS20010	BPHYT_RS20010	NC_010676	33343	34482	-	1	membrane protein
BPHYT_RS20015	BPHYT_RS20015	NC_010676	34544	35791	-	1	MFS transporter
BPHYT_RS20020	BPHYT_RS20020	NC_010676	36123	36623	-	1	MarR family transcriptional regulator
BPHYT_RS20025	BPHYT_RS20025	NC_010676	36761	37588	+	1	crotonase
BPHYT_RS20030	BPHYT_RS20030	NC_010676	37670	39121	+	1	salicylaldehyde dehydrogenase
BPHYT_RS20035	BPHYT_RS20035	NC_010676	39158	41059	+	1	feruloyl-CoA synthase
BPHYT_RS20040	BPHYT_RS20040	NC_010676	41099	41983	+	1	amidohydrolase
BPHYT_RS20045	BPHYT_RS20045	NC_010676	42130	43176	+	1	farnesyl-diphosphate farnesyltransferase
BPHYT_RS20050	BPHYT_RS20050	NC_010676	43294	43542	+	1	hypothetical protein
BPHYT_RS20055	BPHYT_RS20055	NC_010676	43885	44202	-	1	hypothetical protein
BPHYT_RS20060	BPHYT_RS20060	NC_010676	44430	45122	-	1	hypothetical protein
BPHYT_RS20065	BPHYT_RS20065	NC_010676	45122	45604	-	1	hypothetical protein
BPHYT_RS20070	BPHYT_RS20070	NC_010676	45686	47119	-	1	hypothetical protein
BPHYT_RS20075	BPHYT_RS20075	NC_010676	47455	47667	-	1	hypothetical protein
BPHYT_RS20080	BPHYT_RS20080	NC_010676	48178	49041	-	1	ABC transporter permease
BPHYT_RS20085	BPHYT_RS20085	NC_010676	49058	49852	-	1	mannosyltransferase
BPHYT_RS20090	BPHYT_RS20090	NC_010676	49893	50912	-	1	nitrate ABC transporter substrate-binding protein
BPHYT_RS20095	BPHYT_RS20095	NC_010676	51162	51839	+	1	transcriptional regulator
BPHYT_RS20100	BPHYT_RS20100	NC_010676	51829	53223	+	1	sensor histidine kinase
BPHYT_RS20105	BPHYT_RS20105	NC_010676	53379	54419	+	1	nitrate ABC transporter substrate-binding protein
BPHYT_RS20110	BPHYT_RS20110	NC_010676	54486	55868	+	1	sensor histidine kinase
BPHYT_RS20115	BPHYT_RS20115	NC_010676	55894	56592	+	1	transcriptional regulator
